artists,track_name,id,uri,track_href,analysis_url,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Phuong Ly and TINLE,Missing You,1AAGvzJRWMTKx7PNfeTvP4,spotify:track:1AAGvzJRWMTKx7PNfeTvP4,https://api.spotify.com/v1/tracks/1AAGvzJRWMTKx7PNfeTvP4,https://api.spotify.com/v1/audio-analysis/1AAGvzJRWMTKx7PNfeTvP4,51,0.669,0.40299999999999997,2,-10.745,1,0.0659,0.5379999999999999,2.22e-05,0.0949,0.111,105.01,242857,4
Hoang Dung,Nàng Thơ,2LykruN1mQlg9nuUaE7dvQ,spotify:track:2LykruN1mQlg9nuUaE7dvQ,https://api.spotify.com/v1/tracks/2LykruN1mQlg9nuUaE7dvQ,https://api.spotify.com/v1/audio-analysis/2LykruN1mQlg9nuUaE7dvQ,51,0.512,0.456,0,-7.285,1,0.0328,0.773,0.0,0.154,0.163,122.88600000000001,254476,4
Mỹ Tâm,Đúng Cũng Thành Sai,33weHbON0j21ZPUMc0ZKTt,spotify:track:33weHbON0j21ZPUMc0ZKTt,https://api.spotify.com/v1/tracks/33weHbON0j21ZPUMc0ZKTt,https://api.spotify.com/v1/audio-analysis/33weHbON0j21ZPUMc0ZKTt,51,0.648,0.49,5,-5.757000000000001,1,0.0283,0.8440000000000001,0.0,0.0997,0.6890000000000001,80.033,287360,4
Binz and Touliver,Bigcityboi (feat. Touliver),3sV8ExJeOGXbanczafavZv,spotify:track:3sV8ExJeOGXbanczafavZv,https://api.spotify.com/v1/tracks/3sV8ExJeOGXbanczafavZv,https://api.spotify.com/v1/audio-analysis/3sV8ExJeOGXbanczafavZv,51,0.843,0.504,11,-11.298,0,0.0924,0.154,4.0799999999999996e-05,0.11199999999999999,0.374,99.977,201600,4
Phí Phương Anh and RIN9,Răng Khôn (feat. RIN9),2c0QMztYu6PCfFrGLqHXIV,spotify:track:2c0QMztYu6PCfFrGLqHXIV,https://api.spotify.com/v1/tracks/2c0QMztYu6PCfFrGLqHXIV,https://api.spotify.com/v1/audio-analysis/2c0QMztYu6PCfFrGLqHXIV,51,0.547,0.54,7,-5.746,1,0.0391,0.7809999999999999,0.0,0.152,0.35600000000000004,82.053,231585,4
Bùi Lan Hương,Ngày Chưa Giông Bão,7laWkT6uyoMDUXBqhcAN4V,spotify:track:7laWkT6uyoMDUXBqhcAN4V,https://api.spotify.com/v1/tracks/7laWkT6uyoMDUXBqhcAN4V,https://api.spotify.com/v1/audio-analysis/7laWkT6uyoMDUXBqhcAN4V,51,0.418,0.336,7,-11.270999999999999,0,0.0499,0.877,3.4e-05,0.11199999999999999,0.5660000000000001,144.71200000000002,212000,4
Chillies,Và Thế Là Hết,0Bk064jKjWtfdOD8UkcImR,spotify:track:0Bk064jKjWtfdOD8UkcImR,https://api.spotify.com/v1/tracks/0Bk064jKjWtfdOD8UkcImR,https://api.spotify.com/v1/audio-analysis/0Bk064jKjWtfdOD8UkcImR,51,0.544,0.307,1,-10.530999999999999,1,0.0263,0.8140000000000001,0.0,0.113,0.32899999999999996,149.877,291651,3
JustaTee and Hoang Thuy Linh and Đen,Làm Gì Phải Hốt,2FWBdovgRvBSzA1JESUe0D,spotify:track:2FWBdovgRvBSzA1JESUe0D,https://api.spotify.com/v1/tracks/2FWBdovgRvBSzA1JESUe0D,https://api.spotify.com/v1/audio-analysis/2FWBdovgRvBSzA1JESUe0D,51,0.932,0.609,10,-6.428999999999999,0,0.133,0.292,0.0,0.055999999999999994,0.612,140.054,189297,4
buitruonglinh,Dù Cho Mai Về Sau,5SUXc3Xe4GaWyDo45v6Lea,spotify:track:5SUXc3Xe4GaWyDo45v6Lea,https://api.spotify.com/v1/tracks/5SUXc3Xe4GaWyDo45v6Lea,https://api.spotify.com/v1/audio-analysis/5SUXc3Xe4GaWyDo45v6Lea,51,0.632,0.579,11,-8.352,1,0.0602,0.187,1.93e-06,0.10099999999999999,0.503,155.984,233976,4
Vũ.,Đông Kiếm Em,0B1ZnYwYefkNhZeE8ZQpv5,spotify:track:0B1ZnYwYefkNhZeE8ZQpv5,https://api.spotify.com/v1/tracks/0B1ZnYwYefkNhZeE8ZQpv5,https://api.spotify.com/v1/audio-analysis/0B1ZnYwYefkNhZeE8ZQpv5,51,0.535,0.0646,2,-15.395,1,0.0381,0.9540000000000001,0.000102,0.1,0.14300000000000002,134.584,246043,4
T Team,Muốn Nói Với Em,1HDrKXya87GMQfAGPlqNS9,spotify:track:1HDrKXya87GMQfAGPlqNS9,https://api.spotify.com/v1/tracks/1HDrKXya87GMQfAGPlqNS9,https://api.spotify.com/v1/audio-analysis/1HDrKXya87GMQfAGPlqNS9,51,0.564,0.5920000000000001,0,-9.458,1,0.0449,0.525,0.0199,0.102,0.42700000000000005,147.941,233514,4
Đen and Thành Đồng and Vũ.,Anh Đếch Cần Gì Nhiều Ngoài Em,7GxSshyjKx46dlIV2UoVrc,spotify:track:7GxSshyjKx46dlIV2UoVrc,https://api.spotify.com/v1/tracks/7GxSshyjKx46dlIV2UoVrc,https://api.spotify.com/v1/audio-analysis/7GxSshyjKx46dlIV2UoVrc,50,0.82,0.276,6,-9.715,0,0.0418,0.85,0.0,0.124,0.332,97.39,217134,3
Rhymastic,Nến Và Hoa,4S0uLMXRoAjFfIJOW7A8aW,spotify:track:4S0uLMXRoAjFfIJOW7A8aW,https://api.spotify.com/v1/tracks/4S0uLMXRoAjFfIJOW7A8aW,https://api.spotify.com/v1/audio-analysis/4S0uLMXRoAjFfIJOW7A8aW,50,0.787,0.652,5,-6.781000000000001,0,0.0655,0.239,8.3e-05,0.102,0.39399999999999996,120.03299999999999,166000,4
Khoi Vu,Berlin,32K6zBYFUUxKrdsoZd7k3v,spotify:track:32K6zBYFUUxKrdsoZd7k3v,https://api.spotify.com/v1/tracks/32K6zBYFUUxKrdsoZd7k3v,https://api.spotify.com/v1/audio-analysis/32K6zBYFUUxKrdsoZd7k3v,50,0.838,0.494,1,-7.51,0,0.142,0.78,2.9100000000000003e-05,0.12300000000000001,0.636,127.945,138973,4
Đen and Thành Đồng,một triệu like,3ESeHjnPRxAg4mW3KsFyXi,spotify:track:3ESeHjnPRxAg4mW3KsFyXi,https://api.spotify.com/v1/tracks/3ESeHjnPRxAg4mW3KsFyXi,https://api.spotify.com/v1/audio-analysis/3ESeHjnPRxAg4mW3KsFyXi,50,0.861,0.591,7,-5.319,0,0.213,0.6,1.4599999999999999e-05,0.062,0.52,78.977,264000,4
Andiez,1 Phút,7JVxQjXcMlIwHuwrq7AY8E,spotify:track:7JVxQjXcMlIwHuwrq7AY8E,https://api.spotify.com/v1/tracks/7JVxQjXcMlIwHuwrq7AY8E,https://api.spotify.com/v1/audio-analysis/7JVxQjXcMlIwHuwrq7AY8E,50,0.42,0.36,1,-6.006,1,0.0288,0.9540000000000001,0.00123,0.113,0.423,135.755,375989,4
Rapital and RPT MCK and RPT PhongKhin,Tay To,3wNvWpjcNED10BStY9A4l3,spotify:track:3wNvWpjcNED10BStY9A4l3,https://api.spotify.com/v1/tracks/3wNvWpjcNED10BStY9A4l3,https://api.spotify.com/v1/audio-analysis/3wNvWpjcNED10BStY9A4l3,50,0.77,0.386,9,-10.33,1,0.114,0.47100000000000003,3.12e-05,0.322,0.431,111.99799999999999,165000,4
RAP VIỆT and RPT MCK,Va Vào Giai Điệu Này (feat. RPT MCK),3U5WFUIgOaA1U7GdTs4yjQ,spotify:track:3U5WFUIgOaA1U7GdTs4yjQ,https://api.spotify.com/v1/tracks/3U5WFUIgOaA1U7GdTs4yjQ,https://api.spotify.com/v1/audio-analysis/3U5WFUIgOaA1U7GdTs4yjQ,50,0.807,0.7440000000000001,11,-4.146,1,0.0569,0.146,0.0,0.113,0.475,129.05,197209,4
Lynk Lee and Binz,Tát Nước Đầu Đình,0UkWvPZauWiBjWGuXFhZQn,spotify:track:0UkWvPZauWiBjWGuXFhZQn,https://api.spotify.com/v1/tracks/0UkWvPZauWiBjWGuXFhZQn,https://api.spotify.com/v1/audio-analysis/0UkWvPZauWiBjWGuXFhZQn,50,0.6609999999999999,0.7390000000000001,7,-5.893,1,0.0295,0.444,0.0,0.307,0.79,119.11399999999999,243005,4
Masew and B Ray and REDT and Ý Tiên,Lửng Lơ,1m4BSQjgXAfoR4dBAapAr7,spotify:track:1m4BSQjgXAfoR4dBAapAr7,https://api.spotify.com/v1/tracks/1m4BSQjgXAfoR4dBAapAr7,https://api.spotify.com/v1/audio-analysis/1m4BSQjgXAfoR4dBAapAr7,50,0.7909999999999999,0.499,10,-5.558,0,0.0334,0.57,3.9399999999999995e-05,0.335,0.529,127.46,267244,4
Ha Anh Tuan,Tháng 4 Là Lời Nói Dối Của Em,6v2XzgdJRZIdRbxD5euMal,spotify:track:6v2XzgdJRZIdRbxD5euMal,https://api.spotify.com/v1/tracks/6v2XzgdJRZIdRbxD5euMal,https://api.spotify.com/v1/audio-analysis/6v2XzgdJRZIdRbxD5euMal,50,0.5,0.368,9,-8.597999999999999,0,0.0333,0.498,0.000462,0.34,0.254,125.509,315305,4
Nguyen Ha,Nhắm Mắt Thấy Mùa Hè,7KiVghFxUSJjrSQXlb9tdh,spotify:track:7KiVghFxUSJjrSQXlb9tdh,https://api.spotify.com/v1/tracks/7KiVghFxUSJjrSQXlb9tdh,https://api.spotify.com/v1/audio-analysis/7KiVghFxUSJjrSQXlb9tdh,50,0.542,0.304,9,-7.675,0,0.027000000000000003,0.9159999999999999,0.00321,0.0999,0.305,105.01100000000001,282857,3
Jack - J97,Hoa Hải Đường,0J2otOvMdg62gVMMjwOvSK,spotify:track:0J2otOvMdg62gVMMjwOvSK,https://api.spotify.com/v1/tracks/0J2otOvMdg62gVMMjwOvSK,https://api.spotify.com/v1/audio-analysis/0J2otOvMdg62gVMMjwOvSK,50,0.534,0.499,9,-10.600999999999999,0,0.0416,0.0416,4.13e-05,0.287,0.22699999999999998,91.954,229589,4
Thái Đinh,Phố Không Em,3WkvZbY9jVVIfBGhrcnVAL,spotify:track:3WkvZbY9jVVIfBGhrcnVAL,https://api.spotify.com/v1/tracks/3WkvZbY9jVVIfBGhrcnVAL,https://api.spotify.com/v1/audio-analysis/3WkvZbY9jVVIfBGhrcnVAL,50,0.46399999999999997,0.128,6,-13.081,1,0.0576,0.9490000000000001,0.0,0.11,0.392,180.524,286447,3
HIEUTHUHAI,Nghe Như Tình Yêu,769IjpjHNrN36SPvj2ZBKu,spotify:track:769IjpjHNrN36SPvj2ZBKu,https://api.spotify.com/v1/tracks/769IjpjHNrN36SPvj2ZBKu,https://api.spotify.com/v1/audio-analysis/769IjpjHNrN36SPvj2ZBKu,50,0.6859999999999999,0.6,5,-7.399,0,0.0463,0.0186,9.09e-05,0.141,0.28,100.008,193049,4
Freaky and Seachains and Cukak,Gu - Cukak Remix,7skGrIrRzO0APhASzAKfNi,spotify:track:7skGrIrRzO0APhASzAKfNi,https://api.spotify.com/v1/tracks/7skGrIrRzO0APhASzAKfNi,https://api.spotify.com/v1/audio-analysis/7skGrIrRzO0APhASzAKfNi,50,0.84,0.728,1,-8.476,1,0.0495,0.162,0.0712,0.317,0.965,128.007,177491,4
Đen and Biên,Hai Triệu Năm,2qnnREp8mFVipaEoUlw9ya,spotify:track:2qnnREp8mFVipaEoUlw9ya,https://api.spotify.com/v1/tracks/2qnnREp8mFVipaEoUlw9ya,https://api.spotify.com/v1/audio-analysis/2qnnREp8mFVipaEoUlw9ya,49,0.9390000000000001,0.526,6,-7.3229999999999995,0,0.281,0.542,1.18e-06,0.102,0.456,102.012,216472,4
AMEE and B Ray,"ex's hate me, Pt. 2",0Rx4GFPy8ISxPhRwkjl64b,spotify:track:0Rx4GFPy8ISxPhRwkjl64b,https://api.spotify.com/v1/tracks/0Rx4GFPy8ISxPhRwkjl64b,https://api.spotify.com/v1/audio-analysis/0Rx4GFPy8ISxPhRwkjl64b,49,0.653,0.40299999999999997,0,-8.279,1,0.0577,0.743,0.0,0.141,0.39799999999999996,80.056,216500,4
Sơn Tùng M-TP,Buông Đôi Tay Nhau Ra,0YRtuiIMa3FM3LywGlJIii,spotify:track:0YRtuiIMa3FM3LywGlJIii,https://api.spotify.com/v1/tracks/0YRtuiIMa3FM3LywGlJIii,https://api.spotify.com/v1/audio-analysis/0YRtuiIMa3FM3LywGlJIii,49,0.705,0.72,8,-7.135,0,0.0291,0.639,0.513,0.10800000000000001,0.634,110.96,227492,4
Bich Phuong,Đi Đu Đưa Đi,2OZTkXYCNbZS9TwPRy52Js,spotify:track:2OZTkXYCNbZS9TwPRy52Js,https://api.spotify.com/v1/tracks/2OZTkXYCNbZS9TwPRy52Js,https://api.spotify.com/v1/audio-analysis/2OZTkXYCNbZS9TwPRy52Js,49,0.815,0.645,5,-6.334,0,0.0507,0.107,0.00548,0.0953,0.6829999999999999,118.024,220169,4
Sơn Tùng M-TP and Onionn,CHẠY NGAY ĐI,4HlHNLtfxP7Y5z03j3eNOi,spotify:track:4HlHNLtfxP7Y5z03j3eNOi,https://api.spotify.com/v1/tracks/4HlHNLtfxP7Y5z03j3eNOi,https://api.spotify.com/v1/audio-analysis/4HlHNLtfxP7Y5z03j3eNOi,49,0.728,0.8059999999999999,2,-3.824,0,0.0504,0.423,0.0,0.0883,0.45299999999999996,127.02,272508,4
Noo Phước Thịnh,Thuong Em La Dieu Anh Khong The Ngo,2gT5LL3uRANxvvmDxaULbQ,spotify:track:2gT5LL3uRANxvvmDxaULbQ,https://api.spotify.com/v1/tracks/2gT5LL3uRANxvvmDxaULbQ,https://api.spotify.com/v1/audio-analysis/2gT5LL3uRANxvvmDxaULbQ,49,0.397,0.408,3,-8.758,1,0.0378,0.8740000000000001,0.0,0.152,0.226,123.221,308459,4
Mỹ Tâm,Người Hãy Quên Em Đi,1rJyVbXb3njXbN3lokllKf,spotify:track:1rJyVbXb3njXbN3lokllKf,https://api.spotify.com/v1/tracks/1rJyVbXb3njXbN3lokllKf,https://api.spotify.com/v1/audio-analysis/1rJyVbXb3njXbN3lokllKf,49,0.778,0.623,2,-6.574,0,0.0353,0.748,0.0,0.0819,0.44,112.021,232482,4
AMEE,trời giấu trời mang đi,1ecVks3GJX8U67DvhVDVBn,spotify:track:1ecVks3GJX8U67DvhVDVBn,https://api.spotify.com/v1/tracks/1ecVks3GJX8U67DvhVDVBn,https://api.spotify.com/v1/audio-analysis/1ecVks3GJX8U67DvhVDVBn,49,0.43799999999999994,0.408,3,-9.857000000000001,1,0.0705,0.688,0.0,0.121,0.373,92.053,253500,4
Jack - J97,Đom Đóm,5Ojsg9xR0wlTpDIW1qLYz2,spotify:track:5Ojsg9xR0wlTpDIW1qLYz2,https://api.spotify.com/v1/tracks/5Ojsg9xR0wlTpDIW1qLYz2,https://api.spotify.com/v1/audio-analysis/5Ojsg9xR0wlTpDIW1qLYz2,49,0.562,0.373,9,-10.937000000000001,1,0.0281,0.867,0.00225,0.0797,0.295,109.92,324949,4
Tăng Phúc and Truong Thao Nhi,Chỉ Là Không Cùng Nhau (Live Version),6iWPQ9xAYH3ZePu2Z209Y6,spotify:track:6iWPQ9xAYH3ZePu2Z209Y6,https://api.spotify.com/v1/tracks/6iWPQ9xAYH3ZePu2Z209Y6,https://api.spotify.com/v1/audio-analysis/6iWPQ9xAYH3ZePu2Z209Y6,49,0.48100000000000004,0.484,0,-6.556,0,0.0345,0.792,0.0,0.11,0.38299999999999995,127.238,226000,4
Lemese,Lỡ Say Bye Là Bye,2EMbVMhUtYNfuAhTi9HvBk,spotify:track:2EMbVMhUtYNfuAhTi9HvBk,https://api.spotify.com/v1/tracks/2EMbVMhUtYNfuAhTi9HvBk,https://api.spotify.com/v1/audio-analysis/2EMbVMhUtYNfuAhTi9HvBk,49,0.708,0.42,11,-9.624,1,0.0715,0.825,4.01e-06,0.0925,0.47,144.94799999999998,214948,4
Tien Tien,Say You Do,2oEi9mqbQFJSuS2Wny7bfp,spotify:track:2oEi9mqbQFJSuS2Wny7bfp,https://api.spotify.com/v1/tracks/2oEi9mqbQFJSuS2Wny7bfp,https://api.spotify.com/v1/audio-analysis/2oEi9mqbQFJSuS2Wny7bfp,49,0.565,0.624,2,-5.715,0,0.0297,0.22899999999999998,4.6899999999999995e-05,0.124,0.24600000000000002,103.96,220344,4
2T and ChangC,Cưới Đi,1CPrkuipLCJH06r0prq4AL,spotify:track:1CPrkuipLCJH06r0prq4AL,https://api.spotify.com/v1/tracks/1CPrkuipLCJH06r0prq4AL,https://api.spotify.com/v1/audio-analysis/1CPrkuipLCJH06r0prq4AL,49,0.71,0.523,1,-7.867000000000001,1,0.0287,0.256,0.000616,0.2,0.74,92.95100000000001,232700,4
Bằng Kiều,Cơn Mơ Băng Giá,5vLcKUGXx6dc6aHponXgsy,spotify:track:5vLcKUGXx6dc6aHponXgsy,https://api.spotify.com/v1/tracks/5vLcKUGXx6dc6aHponXgsy,https://api.spotify.com/v1/audio-analysis/5vLcKUGXx6dc6aHponXgsy,49,0.489,0.43799999999999994,7,-6.905,0,0.0345,0.542,0.0,0.185,0.16899999999999998,119.794,280016,4
T.R.I,Chúng Ta Sau Này,4Wdwvi2C5MD8zDi9Kg3x4X,spotify:track:4Wdwvi2C5MD8zDi9Kg3x4X,https://api.spotify.com/v1/tracks/4Wdwvi2C5MD8zDi9Kg3x4X,https://api.spotify.com/v1/audio-analysis/4Wdwvi2C5MD8zDi9Kg3x4X,49,0.625,0.2,2,-11.142999999999999,0,0.0433,0.9009999999999999,0.000389,0.0854,0.384,74.87100000000001,211200,4
MIN and Mr A,Có Em Chờ,2QlvI9Kj0UUygigDqP7lpo,spotify:track:2QlvI9Kj0UUygigDqP7lpo,https://api.spotify.com/v1/tracks/2QlvI9Kj0UUygigDqP7lpo,https://api.spotify.com/v1/audio-analysis/2QlvI9Kj0UUygigDqP7lpo,49,0.556,0.657,4,-4.98,1,0.221,0.624,0.0,0.0909,0.555,79.873,234000,4
Doãn Hiếu,Họ Yêu Ai Mất Rồi,6gBWxXAK6LTkGAy0062LoV,spotify:track:6gBWxXAK6LTkGAy0062LoV,https://api.spotify.com/v1/tracks/6gBWxXAK6LTkGAy0062LoV,https://api.spotify.com/v1/audio-analysis/6gBWxXAK6LTkGAy0062LoV,49,0.6409999999999999,0.353,5,-8.237,0,0.03,0.917,1.08e-06,0.11199999999999999,0.441,112.679,286726,4
Kay Trần,NẮM ĐÔI BÀN TAY,3kwS7WlPS6NconVfVs6tTZ,spotify:track:3kwS7WlPS6NconVfVs6tTZ,https://api.spotify.com/v1/tracks/3kwS7WlPS6NconVfVs6tTZ,https://api.spotify.com/v1/audio-analysis/3kwS7WlPS6NconVfVs6tTZ,48,0.794,0.65,9,-6.028,0,0.0527,0.616,0.0012699999999999999,0.14,0.698,134.012,188060,4
Hoang Thuy Linh,Duyen Am,5dZHey2U2xrNpvgyop8URS,spotify:track:5dZHey2U2xrNpvgyop8URS,https://api.spotify.com/v1/tracks/5dZHey2U2xrNpvgyop8URS,https://api.spotify.com/v1/audio-analysis/5dZHey2U2xrNpvgyop8URS,48,0.75,0.649,4,-5.15,1,0.0437,0.475,0.00038199999999999996,0.19,0.402,99.99700000000001,179541,4
PhucXP and Freak D,Chẳng Thể Tìm Được Em,6Bwfp26rlqnG7RKAYin4Ru,spotify:track:6Bwfp26rlqnG7RKAYin4Ru,https://api.spotify.com/v1/tracks/6Bwfp26rlqnG7RKAYin4Ru,https://api.spotify.com/v1/audio-analysis/6Bwfp26rlqnG7RKAYin4Ru,48,0.589,0.251,0,-11.583,0,0.0305,0.838,0.000585,0.36200000000000004,0.18100000000000002,115.971,347587,4
Lyly,24h,4inMQ83GNpQ2OHDredH5hW,spotify:track:4inMQ83GNpQ2OHDredH5hW,https://api.spotify.com/v1/tracks/4inMQ83GNpQ2OHDredH5hW,https://api.spotify.com/v1/audio-analysis/4inMQ83GNpQ2OHDredH5hW,48,0.763,0.619,8,-8.427,1,0.07200000000000001,0.526,4.8100000000000004e-05,0.102,0.11699999999999999,119.985,257000,4
MANBO and HIEUTHUHAI and HURRYKNG,Hẹn Gặp Em Dưới Ánh Trăng,0s7RyyUlQfd8mnnboHe18n,spotify:track:0s7RyyUlQfd8mnnboHe18n,https://api.spotify.com/v1/tracks/0s7RyyUlQfd8mnnboHe18n,https://api.spotify.com/v1/audio-analysis/0s7RyyUlQfd8mnnboHe18n,48,0.787,0.6579999999999999,8,-7.595,1,0.0325,0.65,2.3100000000000002e-05,0.11800000000000001,0.475,120.005,222000,4
Ngọt,LẦN CUỐI (đi bên em xót xa người ơi),7AzGrpsT9kTI6OUdMXlHWe,spotify:track:7AzGrpsT9kTI6OUdMXlHWe,https://api.spotify.com/v1/tracks/7AzGrpsT9kTI6OUdMXlHWe,https://api.spotify.com/v1/audio-analysis/7AzGrpsT9kTI6OUdMXlHWe,48,0.273,0.28300000000000003,0,-10.462,1,0.0278,0.6679999999999999,5.17e-06,0.0941,0.138,169.56,222847,4
AMEE and Ricky Star,sao anh chưa về nhà,0vB6E5gTZtnpodQCCW29JN,spotify:track:0vB6E5gTZtnpodQCCW29JN,https://api.spotify.com/v1/tracks/0vB6E5gTZtnpodQCCW29JN,https://api.spotify.com/v1/audio-analysis/0vB6E5gTZtnpodQCCW29JN,48,0.747,0.601,4,-8.134,1,0.0395,0.29600000000000004,2.57e-05,0.0912,0.21100000000000002,106.027,244000,4
Bich Phuong,em bỏ hút thuốc chưa,2IDZxVWQypWxYIP6wqDzGN,spotify:track:2IDZxVWQypWxYIP6wqDzGN,https://api.spotify.com/v1/tracks/2IDZxVWQypWxYIP6wqDzGN,https://api.spotify.com/v1/audio-analysis/2IDZxVWQypWxYIP6wqDzGN,48,0.6729999999999999,0.376,11,-7.886,0,0.0357,0.915,8.32e-05,0.0973,0.414,104.99700000000001,216000,4
Đen and Ngọc Linh,Mười Năm (Lộn Xộn 3),1LXX0v5Nk5YR6gip7WL7g1,spotify:track:1LXX0v5Nk5YR6gip7WL7g1,https://api.spotify.com/v1/tracks/1LXX0v5Nk5YR6gip7WL7g1,https://api.spotify.com/v1/audio-analysis/1LXX0v5Nk5YR6gip7WL7g1,48,0.7240000000000001,0.674,1,-5.751,0,0.12300000000000001,0.649,0.349,0.201,0.17,89.963,257560,4
Only C and Lou Hoang,Đếm Ngày Xa Em,2hLg1Pbi7UFMGGBqOPY5Rb,spotify:track:2hLg1Pbi7UFMGGBqOPY5Rb,https://api.spotify.com/v1/tracks/2hLg1Pbi7UFMGGBqOPY5Rb,https://api.spotify.com/v1/audio-analysis/2hLg1Pbi7UFMGGBqOPY5Rb,48,0.755,0.552,1,-8.146,1,0.0377,0.44299999999999995,0.0,0.0752,0.488,107.985,256692,4
Andiez,Suýt Nữa Thì,23zwIyB2kh1hMKBhs7edPJ,spotify:track:23zwIyB2kh1hMKBhs7edPJ,https://api.spotify.com/v1/tracks/23zwIyB2kh1hMKBhs7edPJ,https://api.spotify.com/v1/audio-analysis/23zwIyB2kh1hMKBhs7edPJ,48,0.5479999999999999,0.41200000000000003,1,-8.154,1,0.028999999999999998,0.847,0.0,0.128,0.418,132.019,283392,4
WEAN,AI BIET,7oakQhQtktqkdRCY7au6xQ,spotify:track:7oakQhQtktqkdRCY7au6xQ,https://api.spotify.com/v1/tracks/7oakQhQtktqkdRCY7au6xQ,https://api.spotify.com/v1/audio-analysis/7oakQhQtktqkdRCY7au6xQ,48,0.653,0.35600000000000004,1,-9.972000000000001,1,0.3,0.534,0.00107,0.133,0.266,75.053,177626,4
Ngọt,Cho Tôi Lang Thang,7gxlKu5NBdbOHD5aHBAouf,spotify:track:7gxlKu5NBdbOHD5aHBAouf,https://api.spotify.com/v1/tracks/7gxlKu5NBdbOHD5aHBAouf,https://api.spotify.com/v1/audio-analysis/7gxlKu5NBdbOHD5aHBAouf,48,0.7559999999999999,0.626,8,-8.639,1,0.0729,0.17300000000000001,0.0,0.16399999999999998,0.596,90.083,258785,4
Tăng Duy Tân,Dạ Vũ,1jtrGtWxnZUeKtSN4Xxh1e,spotify:track:1jtrGtWxnZUeKtSN4Xxh1e,https://api.spotify.com/v1/tracks/1jtrGtWxnZUeKtSN4Xxh1e,https://api.spotify.com/v1/audio-analysis/1jtrGtWxnZUeKtSN4Xxh1e,48,0.812,0.6940000000000001,8,-6.686,0,0.0274,0.361,0.498,0.373,0.853,111.008,202168,4
Soobin Hoang Son,Anh Đã Quen Với Cô Đơn,39KWnPNEvbXt423CzjvBfA,spotify:track:39KWnPNEvbXt423CzjvBfA,https://api.spotify.com/v1/tracks/39KWnPNEvbXt423CzjvBfA,https://api.spotify.com/v1/audio-analysis/39KWnPNEvbXt423CzjvBfA,48,0.768,0.318,5,-11.193,1,0.0355,0.8,0.00268,0.14,0.259,114.973,268179,4
Sơn Tùng M-TP,Chúng Ta Không Thuộc Về Nhau,6mwLlebZwvlCewF06M16nu,spotify:track:6mwLlebZwvlCewF06M16nu,https://api.spotify.com/v1/tracks/6mwLlebZwvlCewF06M16nu,https://api.spotify.com/v1/audio-analysis/6mwLlebZwvlCewF06M16nu,48,0.75,0.835,9,-4.698,0,0.0341,0.24100000000000002,0.00020899999999999998,0.153,0.48700000000000004,102.992,233010,4
Binz,SO FAR,5GXCpnyiCviIiAiZn13tzn,spotify:track:5GXCpnyiCviIiAiZn13tzn,https://api.spotify.com/v1/tracks/5GXCpnyiCviIiAiZn13tzn,https://api.spotify.com/v1/audio-analysis/5GXCpnyiCviIiAiZn13tzn,48,0.5720000000000001,0.484,5,-10.402000000000001,1,0.0488,0.591,0.00328,0.127,0.27,91.064,204603,4
Suni Hạ Linh and Rtee,Cảm Nắng,4LDhkOharOhue7nZMFYmCu,spotify:track:4LDhkOharOhue7nZMFYmCu,https://api.spotify.com/v1/tracks/4LDhkOharOhue7nZMFYmCu,https://api.spotify.com/v1/audio-analysis/4LDhkOharOhue7nZMFYmCu,48,0.696,0.41200000000000003,9,-7.071000000000001,1,0.0523,0.518,0.0,0.0657,0.304,80.015,228750,4
ERIK and MIN,Đừng Xin Lỗi Nữa,4WnhR3ZI5fcs1EZpC874ue,spotify:track:4WnhR3ZI5fcs1EZpC874ue,https://api.spotify.com/v1/tracks/4WnhR3ZI5fcs1EZpC874ue,https://api.spotify.com/v1/audio-analysis/4WnhR3ZI5fcs1EZpC874ue,48,0.5579999999999999,0.40299999999999997,3,-6.297999999999999,1,0.0351,0.682,0.0,0.0814,0.305,68.072,231397,4
Độ Mixi and Phuc Du and Pháo and Masew,Độ Tộc 2,0wlU1vgrK0jpibrvooCvu0,spotify:track:0wlU1vgrK0jpibrvooCvu0,https://api.spotify.com/v1/tracks/0wlU1vgrK0jpibrvooCvu0,https://api.spotify.com/v1/audio-analysis/0wlU1vgrK0jpibrvooCvu0,48,0.983,0.507,6,-8.002,0,0.12,0.243,2.18e-05,0.11199999999999999,0.507,117.023,201031,4
RAP VIỆT and RPT MCK and JustaTee,Dân Chơi Xóm (feat. RPT MCK & JustaTee),1pQHqk6qWM5xbNeobMCGBZ,spotify:track:1pQHqk6qWM5xbNeobMCGBZ,https://api.spotify.com/v1/tracks/1pQHqk6qWM5xbNeobMCGBZ,https://api.spotify.com/v1/audio-analysis/1pQHqk6qWM5xbNeobMCGBZ,48,0.848,0.8240000000000001,4,-3.426,0,0.209,0.125,0.0,0.0879,0.816,96.977,153402,4
Soobin Hoang Son and Binz,BLACKJACK,5pjrSk2jdRrFUfQuCQrQC9,spotify:track:5pjrSk2jdRrFUfQuCQrQC9,https://api.spotify.com/v1/tracks/5pjrSk2jdRrFUfQuCQrQC9,https://api.spotify.com/v1/audio-analysis/5pjrSk2jdRrFUfQuCQrQC9,48,0.807,0.852,4,-4.248,0,0.198,0.106,0.0,0.518,0.813,133.015,196742,4
